,age,job,marital,default,balance
9597,28,Others,single,0,981.0
9598,38,Others,married,0,1042.0
9599,40,Others,married,0,1021.0
9600,40,Others,married,0,1035.0
9601,40,Others,married,0,1114.0
9602,29,Others,single,0,98.0
9603,39,Others,married,0,24.0
9604,30,Others,single,0,486.0
9606,48,Others,married,0,-205.0
9607,26,Others,married,0,895.0
9608,40,admin.,married,0,319.0
9609,36,admin.,single,0,206.0
9610,31,Others,married,0,-414.0
9611,35,Others,married,1,-1489.0
9612,30,Others,married,0,0.0
9613,26,Others,single,0,249.0
9614,32,Others,married,0,927.0
9616,48,admin.,married,0,1060.0
9617,49,Others,married,0,308.0
9618,34,Others,married,0,808.0
9619,27,Others,single,0,431.0
9620,31,admin.,single,0,396.0
9621,35,Others,single,0,-89.0
9622,40,admin.,married,0,-253.0
9623,39,Others,married,0,0.0
9624,19,Others,single,0,60.0
9625,40,Others,married,0,695.0
9626,25,admin.,single,0,1141.0
9628,40,Others,married,0,1381.0
9629,27,Others,married,0,0.0
9630,40,Others,married,0,-28.0
9631,40,Others,married,0,412.0
9632,33,Others,married,0,310.0
9633,40,Others,married,0,1319.0
9634,33,Others,married,0,0.0
9635,38,Others,married,0,-314.0
9636,27,Others,married,0,511.0
9637,40,Others,married,0,-152.0
9638,35,admin.,married,0,907.0
9639,41,Others,single,0,22.0
9640,28,Others,single,0,0.0
9642,40,admin.,single,0,1854.0
9643,33,Others,single,0,1794.0
9644,42,Others,married,0,2.0
9645,34,Others,single,0,2321.0
9646,35,Others,single,0,144.0
9648,31,Others,single,0,762.0
9649,48,Others,married,0,16.0
9650,38,Others,married,0,20.0
9651,47,Others,married,0,2070.0
9652,48,Others,married,0,308.0
9653,40,Others,married,0,1617.0
9654,30,admin.,married,0,39.0
9655,39,Others,married,0,332.0
9656,31,Others,single,0,713.0
9657,44,Others,married,0,2885.0
9658,38,Others,married,0,968.0
9659,40,Others,married,0,4150.0
9660,42,Others,married,0,687.0
9661,33,Others,married,0,333.0
9662,40,Others,married,0,1821.0
9663,34,Others,married,0,-436.0
9664,30,Others,single,0,6929.0
9665,35,Others,single,0,126.0
9666,35,Others,married,0,2019.0
9667,40,Others,married,0,878.0
9668,27,Others,single,0,6791.0
9670,36,admin.,married,0,110.0
9671,35,Others,married,0,28.0
9672,34,Others,single,0,443.0
9673,28,Others,single,0,236.0
9674,37,Others,married,0,2707.0
9675,40,Others,married,0,1753.0
9676,34,Others,married,0,1182.0
9677,38,Others,single,0,427.0
9678,48,Others,married,0,788.0
9679,35,admin.,married,0,0.0
9680,40,Others,married,1,-509.0
9682,40,Others,married,0,244.0
9684,38,Others,married,0,940.0
9685,44,Others,married,0,1631.0
9686,44,Others,married,1,-505.0
9687,40,admin.,married,0,7336.0
9688,40,Others,single,0,-40.0
9689,27,Others,single,1,25.0
9690,33,Others,single,0,0.0
9691,32,Others,married,0,5.0
9692,40,Others,married,0,-92.0
9693,44,admin.,married,0,497.0
9694,49,Others,married,0,2356.0
9695,42,Others,married,0,3.0
9696,35,Others,married,0,128.0
9697,32,admin.,married,0,390.0
9698,39,Others,single,0,300.0
9699,40,Others,married,0,827.0
9700,35,Others,married,0,25.0
9701,41,Others,single,0,340.0
9702,35,Others,married,0,867.0
9703,41,Others,married,0,140.0
9704,36,Others,married,0,3.0
9705,40,Others,married,0,4920.0
9706,40,Others,single,0,3237.0
9707,44,Others,married,0,0.0
9708,49,admin.,married,0,1096.0
9709,37,admin.,single,0,869.0
9711,40,Others,married,0,413.0
9712,27,Others,married,1,-588.0
9713,34,Others,married,1,0.0
9714,41,Others,married,0,2490.0
9715,39,Others,married,0,20928.0
9716,34,admin.,married,0,560.0
9718,40,Others,married,0,826.0
9719,42,Others,married,0,115.0
9720,47,Others,single,0,107.0
9721,32,Others,married,0,320.0
9722,37,Others,married,1,-399.0
9723,25,Others,single,0,703.0
9726,39,Others,single,0,2298.0
9727,31,Others,married,0,64.0
9728,28,Others,single,0,4013.0
9729,32,Others,married,0,0.0
9730,35,Others,married,0,633.0
9731,40,admin.,married,0,-1137.0
9732,32,Others,married,0,902.0
9733,30,Others,married,0,2850.0
9734,40,Others,married,0,313.0
9735,41,Others,married,0,923.0
9736,35,admin.,single,0,8.0
9737,44,Others,married,0,945.0
9738,40,Others,married,0,2261.0
9739,43,Others,married,0,18.0
9740,40,Others,married,0,5828.0
9741,40,Others,married,0,6307.0
9742,32,Others,single,0,537.0
9743,41,Others,married,0,393.0
9745,30,Others,single,0,132.0
9746,36,Others,single,0,35.0
9747,27,admin.,single,0,125.0
9748,32,Others,single,0,129.0
9749,34,Others,married,0,0.0
9750,43,admin.,married,0,315.0
9751,43,Others,married,0,2567.0
9753,37,Others,married,0,1120.0
9755,40,Others,married,0,1117.0
9756,40,Others,married,0,773.0
9757,32,Others,single,0,390.0
9758,47,admin.,married,0,1358.0
9759,31,Others,married,0,216.0
9760,27,Others,single,0,317.0
9761,31,Others,single,0,2369.0
9763,44,Others,married,0,6.0
9764,34,Others,married,0,15841.0
9765,32,Others,married,0,51.0
9766,40,Others,married,0,0.0
9768,30,Others,single,0,1881.0
9769,48,Others,married,0,456.0
9770,39,Others,married,0,1873.0
9772,42,admin.,married,0,445.0
9773,40,Others,married,0,2123.0
9774,29,Others,married,0,767.0
9776,40,Others,married,0,3783.0
9777,37,Others,married,0,140.0
9778,35,Others,married,0,6.0
9780,37,Others,married,0,261.0
9781,37,Others,married,0,50.0
9782,40,admin.,married,0,-462.0
9783,40,Others,married,0,0.0
9784,36,Others,married,0,283.0
9785,48,Others,married,0,91.0
9786,47,Others,married,0,0.0
9788,45,Others,married,0,0.0
9789,40,Others,married,0,1182.0
9790,40,Others,married,0,316.0
9791,40,Others,married,0,316.0
9792,34,Others,married,0,402.0
9793,45,Others,single,0,8725.0
9794,32,Others,married,0,102.0
9795,40,Others,married,0,0.0
9797,41,Others,married,0,0.0
9798,44,Others,married,0,3060.0
9799,40,Others,married,0,990.0
9801,29,Others,married,0,428.0
9802,28,Others,married,0,655.0
9803,35,Others,married,0,16.0
9804,33,Others,married,0,2044.0
9805,33,Others,single,0,20.0
9806,50,Others,married,0,29.0
9807,40,Others,married,0,-155.0
9808,37,Others,single,0,340.0
9809,40,Others,married,0,1776.0
9810,27,Others,single,0,23.0
9811,46,Others,married,0,863.0
9813,37,admin.,married,0,1049.0
9814,28,admin.,married,0,174.0
9815,40,Others,married,0,137.0
9816,48,Others,married,0,783.0
9817,46,Others,married,0,116.0
9818,39,Others,married,0,2118.0
9819,37,Others,single,0,10269.0
9820,26,admin.,single,0,141.0
9822,37,Others,single,0,0.0
9823,32,Others,married,0,1996.0
9824,31,admin.,single,0,1129.0
9825,36,Others,single,0,561.0
9826,36,Others,married,0,539.0
9827,38,Others,married,0,-349.0
9828,45,admin.,married,0,6971.0
9829,40,Others,married,0,497.0
9830,34,Others,married,0,362.0
9831,40,Others,married,0,4497.0
9832,38,Others,single,0,2496.0
9833,40,Others,married,0,2850.0
9834,40,Others,married,0,0.0
9835,45,Others,married,0,1199.0
9837,48,admin.,married,0,3756.0
9838,39,Others,single,0,1170.0
9839,35,Others,married,0,944.0
9841,36,Others,single,0,171.0
9842,43,Others,married,0,122.0
9844,40,Others,married,0,136.0
9845,36,Others,married,0,179.0
9846,32,Others,single,0,232.0
9847,23,Others,single,0,82.0
9848,40,Others,married,0,630.0
9849,43,Others,married,1,1202.0
9850,33,admin.,single,0,867.0
9852,31,admin.,single,0,-422.0
9853,41,Others,single,0,426.0
9856,47,Others,married,0,581.0
9857,40,Others,married,0,402.0
9858,40,Others,married,0,555.0
9859,45,admin.,married,0,67.0
9860,42,Others,married,0,72.0
9861,32,Others,married,0,1942.0
9862,31,Others,single,0,373.0
9863,25,Others,single,0,84.0
9864,30,Others,married,0,394.0
9865,33,Others,married,0,925.0
9866,29,Others,married,0,0.0
9867,40,Others,married,0,6690.0
9868,40,admin.,married,0,4178.0
9869,40,Others,married,0,20723.0
9870,29,Others,single,0,887.0
9871,35,Others,married,0,598.0
9872,38,Others,married,0,1.0
9874,47,Others,married,0,2155.0
9875,22,Others,single,0,760.0
9876,44,admin.,married,0,1248.0
9877,38,Others,single,0,5122.0
9879,40,Others,married,0,230.0
9881,39,Others,married,0,1970.0
9882,36,Others,married,0,3935.0
9883,42,admin.,married,0,437.0
9885,32,Others,married,0,2213.0
9886,31,Others,married,0,84.0
9887,23,Others,single,0,4545.0
9888,21,Others,single,0,200.0
9889,45,admin.,single,0,206.0
9890,40,Others,married,0,2937.0
9891,36,Others,single,0,221.0
9892,40,Others,married,0,1521.0
9893,41,Others,married,0,102.0
9894,40,Others,married,0,519.0
9895,40,Others,married,0,660.0
9897,32,admin.,married,0,1661.0
9898,41,Others,single,0,961.0
9900,40,Others,married,0,7067.0
9901,43,Others,married,0,285.0
9902,27,Others,married,0,221.0
9903,48,Others,single,0,479.0
9904,33,Others,single,0,1595.0
9905,41,Others,married,0,65.0
9906,33,admin.,married,0,640.0
9907,25,Others,single,0,490.0
9908,38,Others,married,0,1440.0
9909,43,Others,married,0,918.0
9910,40,Others,single,0,6507.0
9911,28,Others,married,0,4.0
9912,40,Others,married,0,2289.0
9913,32,Others,single,0,131.0
9914,33,Others,single,0,1852.0
9915,31,Others,single,0,-749.0
9916,40,Others,married,0,719.0
9917,36,Others,married,0,4613.0
9918,40,admin.,single,0,664.0
9919,32,admin.,single,0,291.0
9920,27,Others,single,0,24.0
9921,42,Others,single,0,823.0
9922,30,Others,married,0,1235.0
9923,43,Others,single,0,1195.0
9924,44,Others,married,0,21.0
9925,46,Others,married,0,363.0
9926,36,Others,single,0,0.0
9927,44,Others,single,0,0.0
9928,30,Others,single,0,136.0
9929,34,admin.,single,0,846.0
9930,20,Others,single,0,0.0
9931,31,Others,married,0,505.0
9932,34,Others,married,0,3986.0
9933,27,Others,single,0,11862.0
9934,47,Others,married,1,145.0
9937,35,Others,married,0,105.0
9938,32,Others,married,0,465.0
9939,44,Others,married,0,320.0
9940,38,Others,married,0,-762.0
9941,32,Others,single,0,316.0
9942,40,admin.,married,0,903.0
9943,35,Others,single,0,123.0
9944,40,Others,married,0,273.0
9945,36,Others,married,0,1345.0
9946,40,Others,married,0,1027.0
9947,35,Others,single,0,1855.0
9948,38,Others,single,0,1315.0
9949,43,admin.,married,0,59.0
9950,43,admin.,married,0,2682.0
9951,35,Others,married,0,2682.0
9952,40,Others,married,0,3164.0
9954,35,Others,single,0,1742.0
9956,29,Others,single,0,67.0
9957,26,Others,single,0,430.0
9958,44,Others,single,0,-234.0
9959,29,Others,single,0,0.0
9960,36,Others,married,0,-206.0
9961,30,Others,single,0,656.0
9962,40,Others,married,0,603.0
9963,40,admin.,married,0,1102.0
9964,30,Others,single,0,117.0
9965,29,Others,single,0,-13.0
9966,27,admin.,single,0,1993.0
9968,33,Others,married,0,881.0
9969,48,admin.,married,0,0.0
9970,39,Others,married,0,953.0
9971,40,Others,married,0,781.0
9972,40,Others,single,0,1530.0
9973,33,Others,single,0,2667.0
9974,40,admin.,married,0,5310.0
9975,42,Others,married,0,1468.0
9976,43,Others,married,0,0.0
9977,41,Others,married,0,144.0
9978,40,admin.,single,0,247.0
9979,29,Others,married,0,258.0
9980,38,Others,married,0,595.0
9982,40,Others,married,0,2408.0
9983,40,Others,married,0,1356.0
9984,40,admin.,married,0,292.0
9985,31,Others,single,0,2384.0
9986,29,Others,single,0,307.0
9987,48,admin.,married,0,292.0
9988,43,Others,married,0,3131.0
9989,29,Others,married,0,0.0
9990,39,Others,single,0,2258.0
9991,40,Others,married,0,1348.0
9992,48,Others,married,0,741.0
9993,34,Others,married,0,0.0
9994,40,Others,single,0,741.0
9995,30,admin.,married,0,521.0
9996,45,Others,married,0,5315.0
9997,40,Others,married,0,1660.0
9998,44,Others,married,0,163.0
9999,35,Others,married,0,1163.0
10000,34,Others,single,0,122.0
10001,22,Others,single,0,1.0
10002,40,Others,married,0,493.0
10003,49,Others,married,0,0.0
10004,38,Others,single,0,715.0
10005,28,Others,single,0,558.0
10006,33,Others,married,0,16992.0
10007,34,Others,married,0,179.0
10008,26,Others,single,0,198.0
10009,37,Others,married,0,152.0
10010,40,Others,married,0,2805.0
10011,28,Others,single,0,6332.0
10012,31,Others,married,0,2420.0
10013,42,Others,married,0,580.0
10015,34,Others,married,0,-451.0
10016,40,Others,married,0,261.0
10017,40,Others,married,0,323.0
10018,40,Others,single,0,0.0
10019,40,Others,married,0,235.0
10020,35,Others,married,0,526.0
10021,35,Others,married,0,4366.0
10022,31,Others,married,0,0.0
10023,32,Others,married,0,833.0
10024,40,Others,married,1,-13.0
10026,37,Others,married,0,3517.0
10027,30,Others,married,0,699.0
10028,41,Others,married,0,943.0
10029,43,Others,married,0,794.0
10030,34,Others,married,0,503.0
10031,42,Others,married,0,-700.0
10032,33,Others,married,0,644.0
10033,26,Others,single,0,335.0
10034,32,Others,single,0,719.0
10035,41,Others,married,0,-195.0
10037,40,Others,married,0,5050.0
10038,43,Others,married,0,232.0
10039,45,Others,married,0,2406.0
10040,42,Others,married,0,324.0
10041,37,Others,married,0,168.0
10042,40,Others,married,0,374.0
10043,31,Others,single,0,658.0
10044,22,admin.,single,0,-1.0
10045,30,Others,single,0,280.0
10047,50,Others,married,0,0.0
10048,34,admin.,married,0,2064.0
10049,30,Others,married,0,128.0
10050,40,Others,married,0,0.0
10051,31,Others,single,0,863.0
10052,40,admin.,married,0,50.0
10053,33,Others,single,0,187.0
10054,47,Others,married,1,-614.0
10055,46,Others,married,0,841.0
10057,40,Others,married,0,984.0
10058,39,Others,single,0,201.0
10059,41,Others,married,0,585.0
10060,33,Others,single,0,8514.0
10061,31,admin.,married,0,728.0
10063,34,Others,married,0,1246.0
10064,40,Others,married,0,818.0
10065,36,admin.,single,0,1815.0
10066,42,Others,married,0,0.0
10068,31,Others,married,0,71.0
10069,40,Others,married,0,1869.0
10070,40,admin.,married,0,1040.0
10071,33,admin.,married,0,920.0
10072,47,Others,married,0,668.0
10074,44,Others,married,1,-972.0
10075,29,admin.,single,0,382.0
10076,30,admin.,married,0,-170.0
10077,43,Others,married,0,5172.0
10078,40,Others,single,0,1.0
10079,46,Others,married,0,922.0
10080,41,Others,married,0,3016.0
10081,44,Others,married,0,0.0
10082,38,Others,married,0,1101.0
10084,41,Others,married,0,0.0
10085,44,Others,married,0,0.0
10086,31,Others,married,0,-190.0
10087,40,Others,married,0,185.0
10088,30,Others,single,0,156.0
10089,35,Others,married,0,503.0
10090,40,Others,married,0,485.0
10092,35,Others,married,0,625.0
10093,49,Others,married,0,468.0
10094,41,Others,married,0,280.0
10095,40,Others,married,0,181.0
10096,40,admin.,married,0,1401.0
10097,38,Others,married,0,1349.0
10098,49,Others,married,0,5737.0
10099,38,Others,married,0,1187.0
10100,26,admin.,married,0,5231.0
10101,34,admin.,married,0,3185.0
10102,40,Others,married,0,3228.0
10103,30,Others,married,0,80.0
10105,30,Others,single,0,10.0
10106,40,Others,married,0,331.0
10107,34,Others,married,0,223.0
10108,33,Others,married,0,0.0
10109,34,admin.,married,0,35.0
10110,23,admin.,married,0,299.0
10111,37,Others,married,0,240.0
10112,40,Others,married,0,3534.0
10113,42,Others,married,0,223.0
10116,34,Others,single,0,440.0
10117,40,Others,married,0,2538.0
10118,40,Others,married,0,337.0
10119,40,Others,married,0,-492.0
10120,31,Others,single,0,53.0
10121,27,Others,single,0,91.0
10122,48,Others,single,0,316.0
10123,27,Others,single,0,3196.0
10124,37,Others,married,0,2697.0
10125,28,Others,single,0,3.0
10126,34,Others,married,0,244.0
10127,42,Others,single,0,410.0
10128,39,admin.,married,0,159.0
10129,30,Others,married,0,6432.0
10130,35,Others,married,0,-701.0
10131,43,Others,single,0,24.0
10132,33,Others,married,0,296.0
10133,24,Others,single,0,1.0
10134,39,Others,married,0,1965.0
10135,27,Others,single,0,501.0
10136,50,Others,married,0,3558.0
10137,30,Others,married,0,177.0
10139,30,admin.,married,0,46.0
10141,36,admin.,single,0,810.0
10142,39,Others,single,0,1914.0
10143,43,admin.,single,0,56831.0
10144,43,admin.,single,0,386.0
10145,46,admin.,married,0,469.0
10146,33,admin.,married,0,69.0
10147,40,Others,married,0,-124.0
10148,40,Others,married,0,600.0
10149,48,Others,married,0,3842.0
10150,31,Others,married,0,-720.0
10151,36,Others,single,0,1127.0
10152,24,Others,single,0,423.0
10153,27,Others,married,0,-59.0
10154,36,admin.,married,0,0.0
10155,29,Others,married,0,1489.0
10156,42,Others,married,0,0.0
10157,44,Others,married,0,1451.0
10158,42,Others,married,0,452.0
10159,39,Others,married,0,283.0
10160,45,Others,single,0,16.0
10161,36,Others,married,0,973.0
10162,34,Others,married,0,1257.0
10163,43,Others,married,0,-1701.0
10164,32,Others,single,0,567.0
10165,38,Others,married,0,-1.0
10166,29,Others,married,0,3310.0
10167,28,Others,married,0,115.0
10168,33,Others,single,0,321.0
10169,43,admin.,married,0,71.0
10171,33,Others,married,0,23.0
10172,32,Others,single,0,3297.0
10173,42,Others,single,0,578.0
10174,42,Others,married,0,4279.0
10175,29,Others,single,0,234.0
10176,27,Others,single,0,1137.0
10177,38,Others,single,0,8669.0
10178,45,Others,married,0,488.0
10179,32,Others,single,0,1077.0
10180,33,Others,married,0,4790.0
10181,48,Others,married,0,256.0
10182,40,Others,married,0,974.0
10183,23,Others,single,0,231.0
10184,41,Others,married,0,196.0
10185,41,admin.,single,0,2002.0
10186,50,Others,married,0,218.0
10187,28,Others,single,0,1011.0
10190,27,Others,married,0,10005.0
10191,40,Others,married,0,1168.0
10192,28,Others,single,0,168.0
10193,32,Others,single,0,1710.0
10194,39,Others,married,0,207.0
10195,29,Others,single,0,18.0
10196,46,admin.,single,0,306.0
10197,37,Others,married,0,8.0
10198,30,Others,married,0,-250.0
10199,41,Others,married,0,449.0
10200,39,Others,married,0,1654.0
10201,38,Others,married,0,714.0
10202,40,Others,single,0,1498.0
10203,29,Others,single,0,695.0
10204,36,Others,single,0,-15.0
10205,40,Others,married,0,14.0
10207,45,Others,married,0,0.0
10209,40,Others,married,0,0.0
10210,41,Others,married,0,20.0
10211,40,Others,married,0,700.0
10212,34,Others,married,0,-58.0
10213,29,Others,single,0,841.0
10214,35,Others,single,0,951.0
10215,40,Others,married,0,-63.0
10216,26,Others,single,0,641.0
10217,32,Others,single,0,195.0
10218,31,Others,married,0,11.0
10219,39,Others,single,0,120.0
10220,30,Others,married,0,450.0
10221,40,Others,married,0,8379.0
10222,32,Others,married,0,206.0
10223,46,admin.,single,0,1544.0
10224,41,Others,married,0,2990.0
10225,35,Others,single,0,866.0
10226,40,Others,single,0,1744.0
10227,40,Others,married,0,-382.0
10228,48,Others,married,0,214.0
10229,37,Others,single,0,147.0
10231,33,Others,married,0,202.0
10232,36,admin.,married,0,1314.0
10233,40,Others,married,0,-60.0
10234,40,admin.,single,0,0.0
10236,32,Others,married,0,1504.0
10238,30,Others,single,0,773.0
10239,31,admin.,married,0,941.0
10240,35,Others,single,0,2116.0
10241,39,Others,married,0,-971.0
10242,40,Others,married,0,5.0
10244,35,Others,married,0,53.0
10245,40,Others,married,0,2578.0
10246,50,Others,married,0,854.0
10247,46,Others,married,0,16397.0
10248,35,Others,single,0,687.0
10249,40,Others,married,0,1894.0
10251,40,Others,married,0,1150.0
10252,43,Others,married,0,136.0
10253,40,Others,married,0,7313.0
10254,38,Others,married,0,-239.0
10255,43,Others,married,0,182.0
10256,46,Others,married,0,1590.0
10257,29,Others,married,0,-565.0
10258,33,Others,single,0,930.0
10259,49,Others,married,0,1091.0
10261,40,Others,single,0,767.0
10262,33,Others,married,0,480.0
10263,39,Others,married,0,1363.0
10264,38,admin.,single,0,446.0
10265,49,admin.,married,0,167.0
10266,33,Others,married,0,0.0
10267,40,admin.,married,0,4196.0
10268,35,admin.,married,0,725.0
10269,40,Others,married,0,1716.0
10270,31,Others,single,0,-45.0
10271,35,Others,married,0,410.0
10272,42,Others,married,0,-97.0
